Date,Price,Open,High,Low,Vol.,Change %
2004/2/12,"1,525.00","1,506.80","1,529.00","1,506.80",82.90M,1.21%
2004/2/11,"1,506.70","1,499.60","1,509.00","1,497.00",83.31M,0.50%
2004/2/10,"1,499.20","1,520.90","1,522.00","1,499.20",87.05M,-1.42%
2004/2/9,"1,520.80","1,519.90","1,524.80","1,519.30",44.79M,0.12%
2004/2/6,"1,519.00","1,513.20","1,521.30","1,513.20",33.24M,0.40%
2004/2/5,"1,513.00","1,521.30","1,523.30","1,513.00",59.47M,-0.53%
2004/2/4,"1,521.00","1,510.10","1,523.10","1,510.10",74.93M,0.70%
2004/2/3,"1,510.40","1,506.90","1,513.40","1,503.70",47.62M,0.27%
2004/2/2,"1,506.40","1,497.20","1,512.20","1,497.20",56.07M,0.61%
2004/1/30,"1,497.30","1,502.30","1,506.80","1,497.30",62.90M,-0.34%
2004/1/29,"1,502.40","1,509.30","1,509.30","1,495.40",99.22M,-0.47%
2004/1/28,"1,509.50","1,523.10","1,523.10","1,508.20",141.70M,-0.91%
2004/1/27,"1,523.40","1,529.60","1,530.70","1,520.20",104.07M,-0.44%
2004/1/23,"1,530.20","1,520.30","1,534.30","1,516.80",51.65M,0.61%
2004/1/22,"1,520.90","1,517.40","1,522.60","1,511.80",62.65M,0.24%
2004/1/21,"1,517.30","1,514.90","1,520.50","1,509.90",66.63M,0.17%
2004/1/20,"1,514.80","1,503.60","1,521.70","1,503.60",55.67M,0.76%
2004/1/19,"1,503.40","1,516.70","1,518.70","1,503.40",51.44M,-0.88%
2004/1/16,"1,516.80","1,527.00","1,530.70","1,510.80",46.90M,-0.65%
2004/1/15,"1,526.80","1,529.00","1,529.50","1,518.10",67.05M,-0.12%
2004/1/14,"1,528.70","1,525.40","1,532.30","1,515.10",75.32M,0.26%
2004/1/13,"1,524.70","1,515.30","1,525.90","1,515.30",82.18M,0.67%
2004/1/12,"1,514.60","1,505.80","1,516.60","1,501.70",86.60M,0.59%
2004/1/9,"1,505.70","1,499.20","1,508.30","1,499.20",66.12M,0.48%
2004/1/8,"1,498.50","1,495.50","1,505.90","1,495.50",41.07M,0.21%
2004/1/7,"1,495.30","1,492.30","1,497.70","1,492.00",37.04M,0.21%
2004/1/6,"1,492.10","1,483.10","1,494.90","1,483.10",46.57M,0.70%
2004/1/5,"1,481.80","1,492.80","1,492.80","1,481.80",37.47M,-0.74%
2004/1/2,"1,492.90","1,495.10","1,496.80","1,492.90",5.99M,-0.11%
2003/12/31,"1,494.50","1,494.90","1,498.10","1,492.60",15.04M,-0.10%
2003/12/30,"1,496.00","1,501.10","1,503.20","1,494.80",25.52M,-0.33%
2003/12/29,"1,500.90","1,499.70","1,502.80","1,496.50",9.87M,0.06%
2003/12/24,"1,500.00","1,502.50","1,502.90","1,493.40",31.41M,-0.16%
2003/12/23,"1,502.40","1,505.40","1,505.40","1,488.90",36.55M,-0.62%
2003/12/22,"1,511.70","1,510.10","1,517.40","1,510.10",28.21M,0.13%
2003/12/19,"1,509.80","1,507.60","1,523.90","1,507.60",79.97M,0.17%
2003/12/18,"1,507.30","1,498.00","1,508.10","1,497.80",151.63M,0.63%
2003/12/17,"1,497.80","1,477.60","1,500.00","1,477.60",97.16M,1.38%
2003/12/16,"1,477.40","1,473.30","1,481.40","1,470.80",41.05M,0.26%
2003/12/15,"1,473.50","1,466.40","1,481.50","1,466.40",69.80M,0.59%
2003/12/12,"1,464.90","1,471.60","1,476.20","1,464.90",45.22M,-0.37%
2003/12/11,"1,470.40","1,489.40","1,489.40","1,467.10",102.89M,-1.30%
2003/12/10,"1,489.70","1,490.30","1,504.50","1,489.70",110.94M,-0.03%
2003/12/9,"1,490.20","1,490.20","1,501.90","1,490.20",103.25M,0.08%
2003/12/8,"1,489.00","1,483.20","1,498.00","1,483.20",98.22M,0.49%
2003/12/5,"1,481.70","1,476.40","1,482.30","1,472.40",88.63M,0.37%
2003/12/4,"1,476.30","1,478.00","1,486.50","1,475.90",87.45M,-0.14%
2003/12/3,"1,478.30","1,463.70","1,482.10","1,457.60",84.25M,0.97%
2003/12/2,"1,464.10","1,461.90","1,464.10","1,454.30",70.25M,0.20%
2003/12/1,"1,461.20","1,470.30","1,470.30","1,459.80",37.76M,-0.64%
2003/11/28,"1,470.60","1,468.10","1,471.40","1,461.70",45.69M,0.16%
2003/11/27,"1,468.20","1,459.90","1,469.10","1,458.10",73.71M,0.56%
2003/11/26,"1,460.00","1,465.30","1,475.00","1,457.40",64.68M,-0.38%
2003/11/25,"1,465.60","1,453.70","1,465.60","1,452.00",59.94M,0.80%
2003/11/24,"1,453.90","1,443.50","1,460.80","1,443.30",40.74M,0.73%
2003/11/21,"1,443.40","1,435.50","1,446.50","1,431.40",77.31M,0.51%
2003/11/20,"1,436.10","1,436.40","1,446.10","1,433.70",117.20M,-0.01%
2003/11/19,"1,436.30","1,423.90","1,437.60","1,421.50",102.54M,0.86%
2003/11/18,"1,424.00","1,414.80","1,424.50","1,414.40",92.38M,0.66%
2003/11/17,"1,414.70","1,418.90","1,420.00","1,414.70",50.52M,-0.35%
2003/11/14,"1,419.70","1,413.70","1,422.20","1,413.70",58.33M,0.46%
2003/11/13,"1,413.20","1,403.10","1,416.60","1,403.10",54.76M,0.73%
2003/11/12,"1,402.90","1,411.00","1,413.40","1,400.80",206.84M,-0.56%
2003/11/11,"1,410.80","1,427.90","1,427.90","1,410.80",111.19M,-1.29%
2003/11/10,"1,429.30","1,437.70","1,437.70","1,424.20",48.40M,-0.89%
2003/11/7,"1,442.10","1,428.80","1,442.10","1,424.30",60.05M,0.92%
2003/11/6,"1,428.90","1,424.60","1,429.40","1,421.10",76.05M,0.33%
2003/11/5,"1,424.20","1,432.60","1,432.60","1,414.40",131.75M,-0.61%
2003/11/4,"1,432.90","1,435.60","1,441.80","1,432.90",36.76M,-0.22%
2003/11/3,"1,436.10","1,435.40","1,436.10","1,426.00",68.22M,0.04%
2003/10/31,"1,435.50","1,441.90","1,442.10","1,428.50",55.63M,-0.51%
2003/10/30,"1,442.80","1,446.00","1,449.00","1,440.00",50.61M,-0.21%
2003/10/29,"1,445.80","1,452.80","1,459.10","1,445.50",44.13M,-0.47%
2003/10/28,"1,452.70","1,464.90","1,464.90","1,448.40",42.02M,-0.81%
2003/10/27,"1,464.50","1,467.40","1,472.90","1,459.60",74.97M,-0.14%
2003/10/24,"1,466.50","1,476.00","1,476.50","1,464.20",61.17M,-0.62%
2003/10/23,"1,475.60","1,466.50","1,478.10","1,461.70",120.77M,0.63%
2003/10/22,"1,466.30","1,473.90","1,476.50","1,465.90",50.20M,-0.50%
2003/10/21,"1,473.60","1,463.50","1,473.60","1,462.60",74.48M,0.70%
2003/10/20,"1,463.30","1,466.60","1,467.20","1,456.40",83.56M,-0.23%
2003/10/17,"1,466.70","1,468.20","1,468.20","1,461.80",49.11M,-0.11%
2003/10/16,"1,468.30","1,468.60","1,469.90","1,457.30",89.33M,-0.03%
2003/10/15,"1,468.70","1,453.20","1,469.00","1,453.20",77.77M,1.07%
2003/10/14,"1,453.10","1,475.20","1,475.20","1,452.30",75.36M,-1.50%
2003/10/13,"1,475.30","1,470.50","1,475.30","1,465.70",53.58M,0.33%
2003/10/10,"1,470.40","1,457.30","1,470.40","1,457.30",47.73M,0.91%
2003/10/9,"1,457.20","1,441.70","1,457.20","1,440.00",80.41M,1.08%
2003/10/8,"1,441.60","1,428.80","1,442.10","1,428.00",77.36M,0.95%
2003/10/7,"1,428.00","1,422.30","1,433.20","1,421.40",53.20M,0.49%
2003/10/6,"1,421.10","1,428.70","1,429.00","1,418.20",18.24M,-0.52%
2003/10/3,"1,428.50","1,431.00","1,433.60","1,423.50",66.14M,-0.20%
2003/10/2,"1,431.40","1,415.60","1,432.60","1,415.30",99.42M,1.16%
2003/10/1,"1,415.00","1,409.60","1,417.10","1,409.50",124.32M,0.38%
2003/9/30,"1,409.70","1,421.20","1,423.50","1,409.00",119.69M,-0.80%
2003/9/29,"1,421.00","1,419.70","1,421.30","1,414.30",46.18M,0.10%
2003/9/26,"1,419.60","1,416.00","1,423.90","1,412.20",101.95M,0.27%
2003/9/25,"1,415.80","1,418.40","1,420.60","1,412.10",112.11M,-0.24%
2003/9/24,"1,419.20","1,425.80","1,425.80","1,414.50",71.49M,-0.57%
2003/9/23,"1,427.30","1,433.10","1,436.00","1,424.20",78.14M,-0.41%
2003/9/22,"1,433.20","1,440.50","1,443.20","1,432.80",48.38M,-0.51%
2003/9/19,"1,440.60","1,438.00","1,443.30","1,436.60",88.87M,0.22%
2003/9/18,"1,437.50","1,449.50","1,449.50","1,434.70",113.53M,-0.82%
2003/9/17,"1,449.40","1,446.00","1,449.70","1,440.70",67.73M,0.24%
2003/9/16,"1,445.90","1,446.60","1,450.60","1,443.00",60.16M,0.06%
2003/9/15,"1,445.00","1,445.90","1,450.30","1,442.90",59.62M,-0.05%
2003/9/12,"1,445.70","1,453.30","1,456.30","1,445.60",72.02M,-0.56%
2003/9/11,"1,453.90","1,459.60","1,462.50","1,448.70",70.67M,-0.42%
2003/9/10,"1,460.10","1,458.30","1,461.50","1,453.00",65.35M,0.10%
2003/9/9,"1,458.60","1,458.60","1,461.00","1,449.70",37.77M,0.01%
2003/9/8,"1,458.50","1,441.40","1,459.60","1,441.40",73.21M,1.18%
2003/9/5,"1,441.50","1,446.40","1,451.10","1,438.00",58.40M,-0.33%
2003/9/4,"1,446.30","1,434.30","1,446.80","1,434.30",90.84M,0.85%
2003/9/3,"1,434.10","1,427.10","1,438.20","1,426.90",102.26M,0.47%
2003/9/2,"1,427.40","1,444.40","1,445.00","1,416.80",126.55M,-1.17%
2003/9/1,"1,444.30","1,457.30","1,459.40","1,438.30",70.40M,-0.85%
2003/8/29,"1,456.70","1,472.50","1,475.20","1,456.20",137.21M,-1.05%
2003/8/28,"1,472.20","1,475.40","1,476.40","1,465.70",104.43M,-0.17%
2003/8/27,"1,474.70","1,465.10","1,476.80","1,465.10",109.34M,0.66%
2003/8/26,"1,465.00","1,474.40","1,476.40","1,462.20",80.21M,-0.62%
2003/8/25,"1,474.10","1,478.30","1,480.20","1,473.50",60.44M,-0.30%
2003/8/22,"1,478.60","1,491.80","1,491.80","1,474.10",69.21M,-0.90%
2003/8/21,"1,492.00","1,485.40","1,492.00","1,483.20",96.73M,0.43%
2003/8/20,"1,485.60","1,485.50","1,491.20","1,483.50",85.04M,0.00%
2003/8/19,"1,485.60","1,491.90","1,494.40","1,481.80",99.87M,-0.31%
2003/8/18,"1,490.20","1,490.10","1,492.30","1,484.20",41.27M,0.03%
2003/8/15,"1,489.80","1,498.80","1,499.50","1,486.30",111.06M,-0.59%
2003/8/14,"1,498.70","1,500.80","1,503.80","1,493.40",143.05M,-0.15%
2003/8/13,"1,501.00","1,485.10","1,503.70","1,485.10",85.50M,1.08%
2003/8/12,"1,484.90","1,479.30","1,487.60","1,479.30",88.36M,0.37%
2003/8/11,"1,479.40","1,483.50","1,488.40","1,479.40",79.35M,-0.25%
2003/8/8,"1,483.10","1,478.70","1,489.00","1,477.80",59.31M,0.29%
2003/8/7,"1,478.80","1,481.60","1,489.40","1,475.50",86.95M,-0.18%
2003/8/6,"1,481.50","1,482.30","1,482.70","1,476.70",62.36M,-0.03%
2003/8/5,"1,482.00","1,499.20","1,499.50","1,482.00",97.46M,-1.13%
2003/8/4,"1,499.00","1,504.50","1,504.60","1,495.30",19.62M,-0.38%
2003/8/1,"1,504.70","1,502.80","1,504.70","1,496.00",78.50M,0.11%
2003/7/31,"1,503.00","1,492.30","1,503.00","1,492.20",96.73M,0.68%
2003/7/30,"1,492.80","1,499.30","1,501.60","1,484.80",123.89M,-0.45%
2003/7/29,"1,499.50","1,510.40","1,510.40","1,495.20",94.14M,-0.73%
2003/7/28,"1,510.50","1,500.30","1,510.50","1,500.30",57.54M,0.71%
2003/7/25,"1,499.90","1,506.30","1,506.50","1,494.00",85.05M,-0.45%
2003/7/24,"1,506.70","1,509.50","1,511.50","1,501.00",69.52M,-0.21%
2003/7/23,"1,509.80","1,508.20","1,516.20","1,506.10",73.31M,0.12%
2003/7/22,"1,508.00","1,524.00","1,524.00","1,507.30",48.36M,-1.06%
2003/7/21,"1,524.10","1,520.40","1,526.40","1,516.90",36.29M,0.24%
2003/7/18,"1,520.50","1,521.60","1,524.50","1,516.40",73.35M,-0.07%
2003/7/17,"1,521.60","1,525.50","1,525.50","1,513.90",75.18M,-0.26%
2003/7/16,"1,525.50","1,531.60","1,531.60","1,515.40",110.15M,-0.40%
2003/7/15,"1,531.60","1,532.50","1,534.60","1,524.20",71.56M,-0.06%
2003/7/14,"1,532.50","1,512.90","1,532.50","1,512.90",58.51M,1.30%
2003/7/11,"1,512.90","1,495.50","1,512.90","1,495.50",128.92M,1.16%
2003/7/10,"1,495.50","1,502.10","1,505.70","1,494.00",-,-0.44%
2003/7/9,"1,502.10","1,487.40","1,503.10","1,478.90",-,0.99%
2003/7/8,"1,487.40","1,496.20","1,506.60","1,483.80",-,-0.59%
2003/7/7,"1,496.20","1,512.60","1,517.60","1,494.40",-,-1.08%
2003/7/4,"1,512.60","1,511.10","1,512.80","1,498.80",-,0.10%
2003/7/3,"1,511.10","1,497.30","1,514.50","1,497.30",-,0.92%
2003/7/2,"1,497.30","1,499.80","1,499.80","1,489.60",-,-0.17%
2003/7/1,"1,499.80","1,498.60","1,504.10","1,484.80",-,0.08%
2003/6/30,"1,498.60","1,525.50","1,531.10","1,497.50",-,-1.76%
2003/6/27,"1,525.50","1,510.00","1,528.40","1,500.70",-,1.03%
2003/6/26,"1,510.00","1,525.70","1,525.70","1,504.20",-,-1.03%
2003/6/25,"1,525.70","1,551.90","1,551.90","1,524.20",-,-1.69%
2003/6/24,"1,551.90","1,585.90","1,585.90","1,544.40",-,-2.14%
2003/6/23,"1,585.90","1,592.60","1,593.90","1,584.60",-,-0.42%
2003/6/20,"1,592.60","1,589.50","1,592.60","1,584.90",-,0.20%
2003/6/19,"1,589.50","1,580.50","1,591.00","1,579.80",-,0.57%
2003/6/18,"1,580.50","1,583.10","1,583.10","1,573.40",-,-0.16%
2003/6/17,"1,583.10","1,569.80","1,584.00","1,569.80",-,0.85%
2003/6/16,"1,569.80","1,559.50","1,574.70","1,556.00",-,0.66%
2003/6/13,"1,559.50","1,555.40","1,561.40","1,550.90",-,0.26%
2003/6/12,"1,555.40","1,534.50","1,555.60","1,534.50",-,1.36%
2003/6/11,"1,534.50","1,537.50","1,541.50","1,531.80",-,-0.20%
2003/6/10,"1,537.50","1,544.90","1,544.90","1,516.80",-,-0.48%
2003/6/6,"1,544.90","1,555.00","1,555.00","1,541.20",-,-0.65%
2003/6/5,"1,555.00","1,572.00","1,575.10","1,554.20",-,-1.08%
2003/6/4,"1,572.00","1,574.90","1,580.60","1,570.80",-,-0.18%
2003/6/3,"1,574.90","1,566.20","1,579.20","1,566.10",-,0.56%
2003/6/2,"1,566.20","1,564.70","1,571.60","1,564.00",-,0.10%
2003/5/30,"1,564.70","1,562.60","1,574.90","1,562.30",-,0.13%
2003/5/29,"1,562.60","1,565.90","1,572.80","1,561.00",-,-0.21%
2003/5/28,"1,565.90","1,563.70","1,573.00","1,563.70",-,0.14%
2003/5/27,"1,563.70","1,582.80","1,582.80","1,563.70",-,-1.21%
2003/5/26,"1,582.80","1,568.10","1,583.00","1,563.00",-,0.94%
2003/5/23,"1,568.10","1,564.00","1,576.20","1,559.00",-,0.26%
2003/5/22,"1,564.00","1,539.60","1,565.60","1,539.60",-,1.58%
2003/5/21,"1,539.60","1,521.80","1,539.60","1,520.20",-,1.17%
2003/5/20,"1,521.80","1,504.60","1,525.20","1,504.60",-,1.14%
2003/5/19,"1,504.60","1,510.00","1,516.30","1,504.60",-,-0.37%
2003/5/16,"1,510.20","1,517.70","1,518.40","1,506.70",-,-0.49%
2003/5/15,"1,517.70","1,532.10","1,532.10","1,515.20",-,-0.94%
2003/5/14,"1,532.10","1,522.20","1,532.10","1,522.10",-,0.65%
2003/5/13,"1,522.20","1,514.20","1,524.70","1,509.30",-,0.53%
2003/5/12,"1,514.20","1,506.50","1,516.20","1,501.20",-,0.51%
2003/5/9,"1,506.50","1,501.50","1,507.60","1,497.90",-,0.33%
2003/5/8,"1,501.50","1,505.20","1,507.40","1,499.50",-,-0.25%
2003/5/7,"1,505.20","1,495.80","1,506.00","1,495.60",-,0.63%
2003/5/6,"1,495.80","1,498.50","1,504.20","1,495.80",-,-0.18%
2003/5/5,"1,498.50","1,497.20","1,503.30","1,496.10",-,0.09%
2003/5/2,"1,497.20","1,502.60","1,506.50","1,497.10",-,-0.36%
2003/5/1,"1,502.60","1,494.00","1,505.60","1,492.70",-,0.58%
2003/4/30,"1,494.00","1,498.20","1,500.70","1,492.10",-,-0.28%
2003/4/29,"1,498.20","1,500.20","1,507.60","1,490.70",-,-0.13%
2003/4/28,"1,500.20","1,493.20","1,502.80","1,487.70",-,0.47%
2003/4/24,"1,493.20","1,499.30","1,500.10","1,491.10",-,-0.41%
2003/4/23,"1,499.30","1,496.80","1,504.40","1,496.10",-,0.17%
2003/4/22,"1,496.80","1,484.40","1,496.80","1,484.40",-,0.84%
2003/4/17,"1,484.40","1,482.50","1,489.20","1,479.80",-,0.13%
2003/4/16,"1,482.50","1,491.60","1,492.10","1,482.50",-,-0.61%
2003/4/15,"1,491.60","1,485.90","1,497.30","1,485.60",-,0.38%
2003/4/14,"1,485.90","1,494.70","1,494.70","1,482.00",-,-0.59%
2003/4/11,"1,494.70","1,495.60","1,498.00","1,488.50",-,-0.06%
2003/4/10,"1,495.60","1,474.70","1,499.50","1,473.60",-,1.42%
2003/4/9,"1,474.70","1,474.90","1,479.90","1,471.70",-,-0.01%
2003/4/8,"1,474.90","1,471.10","1,478.70","1,464.70",-,0.26%
2003/4/7,"1,471.10","1,458.70","1,473.70","1,458.30",-,0.85%
2003/4/4,"1,458.70","1,444.20","1,460.00","1,443.50",-,1.00%
2003/4/3,"1,444.20","1,444.90","1,455.50","1,443.00",-,-0.05%
2003/4/2,"1,444.90","1,460.50","1,465.00","1,440.70",-,-1.07%
2003/4/1,"1,460.50","1,478.70","1,483.30","1,459.70",-,-1.23%
2003/3/31,"1,478.70","1,480.20","1,502.20","1,478.70",-,-0.10%
2003/3/28,"1,480.20","1,473.40","1,505.90","1,473.40",-,0.46%
2003/3/27,"1,473.40","1,480.80","1,480.80","1,469.60",-,-0.50%
2003/3/26,"1,480.80","1,487.40","1,487.40","1,470.60",-,-0.44%
2003/3/25,"1,487.40","1,478.10","1,490.80","1,467.50",-,0.63%
2003/3/24,"1,478.10","1,456.60","1,486.30","1,456.60",-,1.48%
2003/3/21,"1,456.60","1,466.70","1,466.90","1,455.10",-,-0.69%
2003/3/20,"1,466.70","1,444.70","1,466.80","1,444.70",-,1.52%
2003/3/19,"1,444.70","1,428.10","1,449.80","1,428.10",-,1.16%
2003/3/18,"1,428.10","1,399.70","1,428.10","1,399.70",-,2.03%
2003/3/17,"1,399.70","1,411.10","1,415.10","1,393.30",-,-0.81%
2003/3/14,"1,411.10","1,417.70","1,419.40","1,404.10",-,-0.47%
2003/3/13,"1,417.70","1,435.30","1,435.50","1,410.80",-,-1.23%
2003/3/12,"1,435.30","1,439.60","1,440.00","1,430.00",-,-0.30%
2003/3/11,"1,439.60","1,440.50","1,445.50","1,437.20",-,-0.06%
2003/3/10,"1,440.50","1,435.50","1,446.50","1,435.50",-,0.36%
2003/3/7,"1,435.30","1,436.90","1,446.10","1,435.30",-,-0.11%
2003/3/6,"1,436.90","1,437.70","1,447.30","1,436.40",-,-0.06%
2003/3/5,"1,437.70","1,438.50","1,445.40","1,432.70",-,-0.06%
2003/3/4,"1,438.50","1,426.20","1,439.40","1,423.00",-,0.86%
2003/3/3,"1,426.20","1,424.60","1,436.40","1,424.40",-,0.11%
2003/2/28,"1,424.60","1,419.90","1,432.60","1,416.20",-,0.33%
2003/2/27,"1,419.90","1,433.00","1,433.00","1,418.80",-,-0.93%
2003/2/26,"1,433.30","1,427.30","1,434.90","1,421.90",-,0.42%
2003/2/25,"1,427.30","1,445.50","1,445.50","1,425.90",-,-1.29%
2003/2/24,"1,446.00","1,441.80","1,449.90","1,441.80",-,0.29%
2003/2/21,"1,441.80","1,430.80","1,446.30","1,430.80",-,0.77%
2003/2/20,"1,430.80","1,447.60","1,450.40","1,430.80",-,-1.16%
2003/2/19,"1,447.60","1,448.50","1,454.50","1,442.50",-,-0.06%
2003/2/18,"1,448.50","1,433.00","1,452.60","1,432.90",-,1.08%
2003/2/17,"1,433.00","1,420.70","1,437.40","1,420.70",-,0.87%
2003/2/14,"1,420.70","1,410.80","1,428.70","1,410.20",-,0.70%
2003/2/13,"1,410.80","1,437.40","1,437.40","1,400.80",-,-1.85%
2003/2/12,"1,437.40","1,451.40","1,451.40","1,431.20",-,-0.96%
2003/2/11,"1,451.40","1,462.10","1,463.00","1,445.00",-,-0.73%
2003/2/10,"1,462.10","1,472.40","1,472.50","1,459.40",-,-0.70%
2003/2/7,"1,472.40","1,470.70","1,475.10","1,468.80",-,0.12%
2003/2/6,"1,470.70","1,475.70","1,476.60","1,464.80",-,-0.34%
2003/2/5,"1,475.70","1,482.50","1,482.50","1,472.00",-,-0.46%
2003/2/4,"1,482.50","1,482.50","1,488.30","1,480.30",-,0.00%
2003/2/3,"1,482.50","1,485.10","1,489.10","1,482.10",-,-0.18%
2003/1/31,"1,485.10","1,485.70","1,487.80","1,480.30",-,-0.04%
2003/1/30,"1,485.70","1,477.60","1,487.00","1,477.60",-,0.55%
2003/1/29,"1,477.60","1,474.60","1,481.70","1,474.50",-,0.20%
2003/1/28,"1,474.60","1,486.30","1,486.30","1,470.60",-,-0.79%
2003/1/24,"1,486.30","1,493.50","1,496.20","1,483.60",-,-0.48%
2003/1/23,"1,493.50","1,496.70","1,502.00","1,492.20",-,-0.21%
2003/1/22,"1,496.70","1,507.50","1,507.50","1,494.80",-,-0.72%
2003/1/21,"1,507.50","1,505.00","1,511.00","1,502.20",-,0.17%
2003/1/20,"1,505.00","1,493.90","1,510.30","1,493.90",-,0.73%
2003/1/17,"1,494.10","1,494.60","1,499.50","1,491.90",-,-0.03%
2003/1/16,"1,494.60","1,496.70","1,496.70","1,488.40",-,-0.14%
2003/1/15,"1,496.70","1,498.30","1,501.40","1,493.10",-,-0.11%
2003/1/14,"1,498.30","1,497.70","1,501.50","1,492.60",-,0.04%
2003/1/13,"1,497.70","1,507.60","1,509.80","1,492.60",-,-0.66%
2003/1/10,"1,507.60","1,515.40","1,515.40","1,502.20",-,-0.51%
2003/1/9,"1,515.40","1,509.70","1,516.40","1,507.20",-,0.38%
2003/1/8,"1,509.70","1,503.30","1,515.10","1,503.00",-,0.43%
2003/1/7,"1,503.30","1,504.40","1,506.00","1,496.80",-,-0.07%
2003/1/6,"1,504.40","1,493.10","1,505.70","1,493.10",-,0.79%
2003/1/3,"1,492.60","1,485.20","1,492.60","1,483.70",-,0.50%
2003/1/2,"1,485.20","1,479.70","1,485.50","1,474.60",-,0.37%
2002/12/31,"1,479.70","1,470.70","1,479.70","1,470.70",-,0.61%
2002/12/30,"1,470.70","1,476.50","1,476.50","1,464.80",-,-0.39%
2002/12/27,"1,476.50","1,477.90","1,478.90","1,475.20",-,-0.09%
2002/12/24,"1,477.90","1,471.20","1,479.20","1,470.20",-,0.46%
2002/12/23,"1,471.20","1,488.90","1,488.90","1,466.20",-,-1.19%
2002/12/20,"1,488.90","1,485.90","1,493.20","1,483.90",-,0.20%
2002/12/19,"1,485.90","1,478.50","1,485.90","1,478.20",-,0.50%
2002/12/18,"1,478.50","1,481.10","1,481.60","1,474.20",-,-0.18%
2002/12/17,"1,481.10","1,485.20","1,486.90","1,478.60",-,-0.28%
2002/12/16,"1,485.20","1,487.70","1,488.70","1,480.30",-,-0.17%
2002/12/13,"1,487.70","1,485.90","1,488.60","1,479.60",-,0.12%
2002/12/12,"1,485.90","1,487.50","1,487.70","1,480.90",-,-0.11%
2002/12/11,"1,487.50","1,483.10","1,487.50","1,476.90",-,0.30%
2002/12/10,"1,483.10","1,481.00","1,484.40","1,476.50",-,0.14%
2002/12/9,"1,481.00","1,475.50","1,485.10","1,475.20",-,0.36%
2002/12/6,"1,475.70","1,475.70","1,476.30","1,469.50",-,0.00%
2002/12/5,"1,475.70","1,472.60","1,482.30","1,471.00",-,0.21%
2002/12/4,"1,472.60","1,479.10","1,481.20","1,466.80",-,-0.44%
2002/12/3,"1,479.10","1,481.50","1,483.40","1,473.40",-,-0.16%
2002/12/2,"1,481.50","1,479.60","1,485.80","1,478.00",-,0.13%
2002/11/29,"1,479.60","1,476.50","1,484.00","1,476.50",-,0.21%
2002/11/28,"1,476.50","1,478.30","1,480.60","1,472.10",-,-0.12%
2002/11/27,"1,478.30","1,476.00","1,482.90","1,474.40",-,0.16%
2002/11/26,"1,476.00","1,476.70","1,481.60","1,474.30",-,-0.05%
2002/11/25,"1,476.70","1,476.60","1,479.50","1,471.40",-,-0.01%
2002/11/22,"1,476.80","1,487.00","1,488.40","1,474.00",-,-0.69%
2002/11/21,"1,487.00","1,476.30","1,491.50","1,476.30",-,0.72%
2002/11/20,"1,476.30","1,470.70","1,479.10","1,462.80",-,0.38%
2002/11/19,"1,470.70","1,467.30","1,472.20","1,464.60",-,0.23%
2002/11/18,"1,467.30","1,460.30","1,467.30","1,453.70",-,0.53%
2002/11/15,"1,459.50","1,460.90","1,463.40","1,456.60",-,-0.10%
2002/11/14,"1,460.90","1,459.70","1,466.90","1,455.60",-,0.08%
2002/11/13,"1,459.70","1,459.20","1,460.90","1,450.80",-,0.03%
2002/11/12,"1,459.20","1,444.60","1,461.60","1,444.60",-,1.01%
2002/11/11,"1,444.60","1,445.90","1,448.00","1,442.80",-,-0.09%
2002/11/8,"1,445.90","1,452.90","1,454.50","1,444.80",-,-0.48%
2002/11/7,"1,452.90","1,449.90","1,452.90","1,442.30",-,0.21%
2002/11/6,"1,449.90","1,453.40","1,455.90","1,447.90",-,-0.24%
2002/11/5,"1,453.40","1,452.00","1,454.70","1,449.00",-,0.10%
2002/11/4,"1,452.00","1,452.30","1,456.20","1,450.90",-,-0.02%
2002/11/1,"1,452.30","1,452.70","1,456.10","1,449.30",-,-0.03%
2002/10/31,"1,452.70","1,448.30","1,454.70","1,447.40",-,0.30%
2002/10/30,"1,448.30","1,449.50","1,454.70","1,446.30",-,-0.08%
2002/10/29,"1,449.50","1,450.50","1,452.10","1,444.00",-,-0.10%
2002/10/28,"1,450.90","1,450.00","1,453.30","1,447.50",-,0.04%
2002/10/25,"1,450.30","1,444.30","1,452.60","1,443.90",-,0.42%
2002/10/24,"1,444.30","1,449.30","1,453.80","1,443.20",-,-0.34%
2002/10/23,"1,449.30","1,458.90","1,461.00","1,449.30",-,-0.66%
2002/10/22,"1,458.90","1,458.40","1,463.20","1,453.90",-,0.03%
2002/10/21,"1,458.40","1,457.60","1,462.50","1,453.70",-,0.05%
2002/10/18,"1,457.60","1,453.50","1,466.10","1,452.20",-,0.28%
2002/10/17,"1,453.50","1,452.30","1,458.00","1,447.80",-,0.08%
2002/10/16,"1,452.30","1,447.50","1,456.60","1,436.40",-,0.33%
2002/10/15,"1,447.50","1,439.90","1,449.90","1,437.50",-,0.53%
2002/10/14,"1,439.90","1,440.60","1,443.50","1,435.40",-,-0.05%
2002/10/11,"1,440.60","1,439.80","1,441.10","1,433.70",-,0.06%
2002/10/10,"1,439.80","1,434.80","1,441.70","1,433.00",-,0.35%
2002/10/9,"1,434.80","1,436.70","1,438.60","1,429.80",-,-0.13%
2002/10/8,"1,436.70","1,427.70","1,441.00","1,427.70",-,0.63%
2002/10/7,"1,427.70","1,430.10","1,431.90","1,424.50",-,-0.15%
